customer_id,age,gender,previous_purchases,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,shipping_type,discount_applied,promo_code_used,payment_method,created_at,updated_at
1948,59,Male,2,Shirt,Clothing,32,New York,M,Gray,Summer,2.6,Store Pickup,No,No,Debit Card,2025-03-07 20:22:43,2025-03-07 20:22:43
264,27,Male,29,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Store Pickup,Yes,Yes,Credit Card,2025-02-28 06:18:32,2025-02-28 06:18:32
2553,61,Male,13,Belt,Accessories,48,Maryland,XL,Purple,Spring,3.2,2-Day Shipping,No,No,Cash,2025-02-02 01:50:23,2025-02-02 01:50:23
1291,67,Male,3,Skirt,Clothing,35,Maryland,M,Indigo,Spring,3.4,Free Shipping,Yes,Yes,Cash,2025-04-06 16:54:32,2025-04-06 16:54:32
72,36,Male,34,Dress,Clothing,48,Virginia,L,Gold,Summer,2.9,Express,Yes,Yes,Debit Card,2025-02-09 06:12:06,2025-02-09 06:12:06
2451,68,Male,7,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,Standard,No,No,Venmo,2025-03-25 22:11:47,2025-03-25 22:11:47
1584,37,Male,8,Scarf,Accessories,92,Maryland,XL,Yellow,Summer,4.3,Next Day Air,Yes,Yes,Cash,2025-04-03 15:25:25,2025-04-03 15:25:25
3540,29,Female,17,Jewelry,Accessories,56,New York,S,Green,Spring,3.2,Express,No,No,Venmo,2025-03-28 11:40:51,2025-03-28 11:40:51
170,27,Male,3,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Standard,Yes,Yes,Credit Card,2025-04-26 15:57:55,2025-04-26 15:57:55
3345,62,Female,20,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,Free Shipping,No,No,Debit Card,2025-02-08 16:11:52,2025-02-08 16:11:52
3680,53,Female,5,Coat,Outerwear,91,Idaho,M,Violet,Summer,2.5,Store Pickup,No,No,PayPal,2025-04-18 09:23:27,2025-04-18 09:23:27
1613,18,Male,26,Skirt,Clothing,68,Wisconsin,M,Indigo,Summer,4.4,Standard,Yes,Yes,Bank Transfer,2025-02-02 00:11:56,2025-02-02 00:11:56
649,22,Male,35,Hoodie,Clothing,31,Michigan,M,Brown,Winter,4.1,Store Pickup,Yes,Yes,Bank Transfer,2025-03-19 12:03:45,2025-03-19 12:03:45
818,25,Male,30,Handbag,Accessories,21,Nevada,S,Gray,Spring,4.7,Store Pickup,Yes,Yes,Credit Card,2025-03-07 17:56:21,2025-03-07 17:56:21
1117,67,Male,39,Backpack,Accessories,96,Hawaii,M,Charcoal,Winter,4.2,Express,Yes,Yes,Venmo,2025-03-18 12:53:24,2025-03-18 12:53:24
939,36,Male,21,Blouse,Clothing,97,Wisconsin,S,Teal,Fall,4.8,Free Shipping,Yes,Yes,Bank Transfer,2025-03-04 05:25:40,2025-03-04 05:25:40
3445,53,Female,12,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,2-Day Shipping,No,No,Cash,2025-02-16 12:36:40,2025-02-16 12:36:40
1831,50,Male,7,Sunglasses,Accessories,80,Kansas,M,Blue,Winter,4.8,Express,No,No,Credit Card,2025-02-01 02:27:48,2025-02-01 02:27:48
160,58,Male,39,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Store Pickup,Yes,Yes,Debit Card,2025-03-17 23:51:45,2025-03-17 23:51:45
3762,60,Female,3,Backpack,Accessories,30,Nevada,M,Green,Summer,2.8,Next Day Air,No,No,Venmo,2025-04-16 04:43:56,2025-04-16 04:43:56
3450,48,Female,35,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,Standard,No,No,PayPal,2025-03-04 22:57:01,2025-03-04 22:57:01
1271,67,Male,20,Hoodie,Clothing,98,West Virginia,M,Green,Fall,3.3,Standard,Yes,Yes,Cash,2025-02-19 10:20:24,2025-02-19 10:20:24
2534,66,Male,49,Jewelry,Accessories,46,Pennsylvania,S,Blue,Summer,3.1,Standard,No,No,Venmo,2025-02-06 15:02:44,2025-02-06 15:02:44
554,63,Male,15,Sunglasses,Accessories,59,Florida,M,White,Winter,3.2,Express,Yes,Yes,Venmo,2025-02-07 01:21:48,2025-02-07 01:21:48
1356,59,Male,50,Shorts,Clothing,91,Florida,M,Blue,Summer,3.0,2-Day Shipping,Yes,Yes,Venmo,2025-02-19 07:10:19,2025-02-19 07:10:19
2886,29,Female,14,Backpack,Accessories,82,Nevada,M,Yellow,Summer,3.5,Next Day Air,No,No,Bank Transfer,2025-02-08 09:06:27,2025-02-08 09:06:27
2930,31,Female,42,Socks,Clothing,53,Maine,XL,White,Winter,4.5,Next Day Air,No,No,Debit Card,2025-02-23 05:23:52,2025-02-23 05:23:52
1855,25,Male,49,Sweater,Clothing,61,Kentucky,M,Teal,Spring,3.8,Express,No,No,Credit Card,2025-02-05 07:59:38,2025-02-05 07:59:38
1856,60,Male,9,Shirt,Clothing,76,Rhode Island,XL,Teal,Spring,4.7,Standard,No,No,Bank Transfer,2025-02-05 06:49:05,2025-02-05 06:49:05
1048,31,Male,7,Socks,Clothing,36,Utah,S,Olive,Fall,4.2,Standard,Yes,Yes,Debit Card,2025-04-17 09:52:38,2025-04-17 09:52:38
1115,55,Male,47,Skirt,Clothing,25,New Hampshire,L,Violet,Fall,2.6,Next Day Air,Yes,Yes,Cash,2025-02-13 23:11:41,2025-02-13 23:11:41
1550,19,Male,19,Sneakers,Footwear,55,Kansas,M,Black,Spring,2.9,2-Day Shipping,Yes,Yes,Cash,2025-03-21 17:31:53,2025-03-21 17:31:53
317,36,Male,46,Handbag,Accessories,22,California,M,Charcoal,Fall,3.3,Free Shipping,Yes,Yes,Bank Transfer,2025-04-09 23:04:03,2025-04-09 23:04:03
1328,52,Male,37,Coat,Outerwear,40,Florida,M,Turquoise,Winter,2.8,Standard,Yes,Yes,Credit Card,2025-03-12 10:33:55,2025-03-12 10:33:55
1363,41,Male,29,Coat,Outerwear,46,Colorado,M,Gray,Fall,4.3,Express,Yes,Yes,Cash,2025-02-13 04:18:02,2025-02-13 04:18:02
3748,26,Female,32,Sweater,Clothing,53,Rhode Island,L,Olive,Spring,4.3,Store Pickup,No,No,Credit Card,2025-02-17 08:06:19,2025-02-17 08:06:19
3478,53,Female,38,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,Store Pickup,No,No,PayPal,2025-03-10 07:59:24,2025-03-10 07:59:24
1424,51,Male,12,Sandals,Footwear,60,Michigan,S,Black,Fall,3.5,Free Shipping,Yes,Yes,PayPal,2025-03-18 21:38:04,2025-03-18 21:38:04
644,18,Male,10,Sweater,Clothing,57,Oregon,XL,Green,Winter,3.2,Next Day Air,Yes,Yes,Venmo,2025-03-02 19:37:07,2025-03-02 19:37:07
300,25,Male,28,Sneakers,Footwear,80,Pennsylvania,M,Maroon,Summer,3.2,Next Day Air,Yes,Yes,Credit Card,2025-04-10 16:23:30,2025-04-10 16:23:30
1784,42,Male,30,Handbag,Accessories,49,Ohio,L,Lavender,Winter,3.3,Free Shipping,No,No,Cash,2025-04-07 22:37:58,2025-04-07 22:37:58
1736,58,Male,31,Dress,Clothing,34,Texas,M,Purple,Winter,3.6,Express,No,No,Debit Card,2025-04-23 19:01:39,2025-04-23 19:01:39
157,35,Male,40,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Standard,Yes,Yes,Venmo,2025-02-01 23:41:08,2025-02-01 23:41:08
196,51,Male,34,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Free Shipping,Yes,Yes,Credit Card,2025-04-20 22:58:28,2025-04-20 22:58:28
617,29,Male,38,Gloves,Accessories,72,Pennsylvania,L,Teal,Spring,4.6,Free Shipping,Yes,Yes,Cash,2025-03-06 16:43:59,2025-03-06 16:43:59
3336,44,Female,48,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,Express,No,No,Credit Card,2025-04-19 09:35:00,2025-04-19 09:35:00
2303,36,Male,38,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,Store Pickup,No,No,Cash,2025-04-02 12:34:53,2025-04-02 12:34:53
6,46,Male,14,Sneakers,Footwear,20,Wyoming,M,White,Summer,2.9,Standard,Yes,Yes,Venmo,2025-04-29 04:51:47,2025-04-29 04:51:47
3106,48,Female,17,Skirt,Clothing,33,Oregon,M,Olive,Fall,2.7,Express,No,No,Debit Card,2025-04-08 16:28:04,2025-04-08 16:28:04
2791,34,Female,24,Socks,Clothing,63,Maine,M,Black,Spring,4.5,Free Shipping,No,No,Cash,2025-03-04 04:13:44,2025-03-04 04:13:44
2347,22,Male,46,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,Standard,No,No,Bank Transfer,2025-03-16 10:58:21,2025-03-16 10:58:21
2141,53,Male,36,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,Standard,No,No,Cash,2025-03-05 05:48:05,2025-03-05 05:48:05
3819,70,Female,42,Sneakers,Footwear,41,Oregon,XL,Indigo,Winter,3.8,Free Shipping,No,No,Credit Card,2025-03-04 05:01:18,2025-03-04 05:01:18
3593,61,Female,18,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,2-Day Shipping,No,No,Cash,2025-02-22 20:28:12,2025-02-22 20:28:12
1121,22,Male,40,Sneakers,Footwear,84,Pennsylvania,M,Magenta,Winter,4.0,Next Day Air,Yes,Yes,Venmo,2025-03-15 23:58:37,2025-03-15 23:58:37
1331,30,Male,20,Handbag,Accessories,65,Vermont,M,Charcoal,Fall,2.9,Standard,Yes,Yes,Credit Card,2025-04-01 17:03:13,2025-04-01 17:03:13
3045,21,Female,10,Boots,Footwear,67,North Carolina,M,Magenta,Winter,2.7,Free Shipping,No,No,PayPal,2025-02-24 07:57:17,2025-02-24 07:57:17
370,38,Male,45,Belt,Accessories,40,Wisconsin,M,Silver,Summer,3.3,Store Pickup,Yes,Yes,Cash,2025-03-18 13:18:47,2025-03-18 13:18:47
105,55,Male,1,Sunglasses,Accessories,24,New Hampshire,L,Pink,Spring,4.4,2-Day Shipping,Yes,Yes,Bank Transfer,2025-02-09 22:36:04,2025-02-09 22:36:04
3035,51,Female,25,Boots,Footwear,37,Utah,L,Peach,Spring,3.5,2-Day Shipping,No,No,PayPal,2025-02-13 18:16:59,2025-02-13 18:16:59
1729,23,Male,1,Jeans,Clothing,48,Wyoming,L,Black,Fall,4.3,Express,No,No,Debit Card,2025-02-03 14:13:55,2025-02-03 14:13:55
2311,30,Male,15,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,Standard,No,No,Credit Card,2025-04-27 16:59:11,2025-04-27 16:59:11
3604,45,Female,5,Jeans,Clothing,51,Louisiana,M,Gold,Spring,2.7,Free Shipping,No,No,Debit Card,2025-01-30 17:30:42,2025-01-30 17:30:42
1314,70,Male,23,Shoes,Footwear,28,Missouri,M,Lavender,Summer,2.6,Free Shipping,Yes,Yes,Cash,2025-02-15 10:43:52,2025-02-15 10:43:52
1301,67,Male,47,T-shirt,Clothing,100,West Virginia,M,Charcoal,Spring,4.5,Next Day Air,Yes,Yes,Cash,2025-03-26 12:21:23,2025-03-26 12:21:23
3750,24,Female,38,Blouse,Clothing,95,Alaska,L,Yellow,Winter,2.9,2-Day Shipping,No,No,Debit Card,2025-02-06 16:51:15,2025-02-06 16:51:15
3095,22,Female,9,Sandals,Footwear,59,Georgia,M,Gray,Summer,2.7,Store Pickup,No,No,Bank Transfer,2025-04-19 17:11:30,2025-04-19 17:11:30
3133,33,Female,26,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.2,Express,No,No,Cash,2025-04-05 02:50:13,2025-04-05 02:50:13
1110,66,Male,2,Hoodie,Clothing,97,Oklahoma,L,Violet,Winter,4.9,Next Day Air,Yes,Yes,Debit Card,2025-04-27 07:36:47,2025-04-27 07:36:47
1560,43,Male,23,Scarf,Accessories,94,Oregon,L,Beige,Fall,4.5,Store Pickup,Yes,Yes,Venmo,2025-03-17 01:09:44,2025-03-17 01:09:44
3113,19,Female,26,Blouse,Clothing,97,Texas,S,Green,Fall,3.8,Express,No,No,Cash,2025-02-26 09:44:55,2025-02-26 09:44:55
1776,18,Male,12,Jacket,Outerwear,47,Iowa,M,Violet,Spring,3.3,2-Day Shipping,No,No,Bank Transfer,2025-03-20 19:32:56,2025-03-20 19:32:56
2249,63,Male,19,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,3.4,Free Shipping,No,No,Cash,2025-04-24 02:48:53,2025-04-24 02:48:53
3070,62,Female,17,Jeans,Clothing,73,Delaware,L,Magenta,Spring,4.6,Express,No,No,Venmo,2025-03-18 05:30:04,2025-03-18 05:30:04
3331,38,Female,41,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,2-Day Shipping,No,No,PayPal,2025-02-23 10:04:37,2025-02-23 10:04:37
714,37,Male,39,Hoodie,Clothing,90,Oregon,M,Lavender,Summer,2.6,Express,Yes,Yes,Bank Transfer,2025-04-19 07:28:52,2025-04-19 07:28:52
3318,21,Female,30,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,Standard,No,No,Debit Card,2025-03-04 20:08:59,2025-03-04 20:08:59
1699,25,Male,46,Belt,Accessories,41,Iowa,XL,Turquoise,Winter,4.8,Standard,No,No,Credit Card,2025-01-30 12:09:49,2025-01-30 12:09:49
2282,28,Male,41,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3.0,Store Pickup,No,No,Bank Transfer,2025-02-21 15:55:45,2025-02-21 15:55:45
1763,36,Male,41,Sandals,Footwear,42,Idaho,M,Brown,Summer,3.1,Express,No,No,Credit Card,2025-02-28 00:14:36,2025-02-28 00:14:36
1785,32,Male,4,Backpack,Accessories,31,Louisiana,L,Yellow,Summer,4.8,Standard,No,No,Cash,2025-04-17 15:16:39,2025-04-17 15:16:39
362,65,Male,45,T-shirt,Clothing,96,Nevada,M,White,Spring,2.6,Free Shipping,Yes,Yes,Bank Transfer,2025-03-12 15:05:07,2025-03-12 15:05:07
1260,68,Male,45,Skirt,Clothing,64,Minnesota,M,Turquoise,Fall,3.9,Standard,Yes,Yes,Bank Transfer,2025-03-11 09:02:28,2025-03-11 09:02:28
1333,66,Male,16,Hoodie,Clothing,60,Alaska,S,Gold,Spring,4.3,Store Pickup,Yes,Yes,Bank Transfer,2025-03-01 14:49:19,2025-03-01 14:49:19
1268,47,Male,41,T-shirt,Clothing,83,Oregon,S,Gray,Spring,2.7,Standard,Yes,Yes,Credit Card,2025-04-19 14:33:40,2025-04-19 14:33:40
3313,55,Female,45,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,Next Day Air,No,No,Venmo,2025-04-25 09:29:24,2025-04-25 09:29:24
1367,45,Male,10,Belt,Accessories,40,Iowa,M,Magenta,Fall,3.1,Free Shipping,Yes,Yes,Debit Card,2025-04-29 14:40:06,2025-04-29 14:40:06
1966,67,Male,25,Sweater,Clothing,90,Indiana,M,White,Fall,4.9,Express,No,No,Venmo,2025-03-05 06:33:41,2025-03-05 06:33:41
1088,45,Male,7,Jeans,Clothing,71,West Virginia,S,White,Winter,3.4,Next Day Air,Yes,Yes,PayPal,2025-04-27 07:05:22,2025-04-27 07:05:22
520,19,Male,17,Belt,Accessories,54,Minnesota,L,Blue,Summer,4.4,2-Day Shipping,Yes,Yes,Cash,2025-04-11 14:50:42,2025-04-11 14:50:42
1531,59,Male,22,Coat,Outerwear,21,New Mexico,M,Teal,Spring,3.9,Next Day Air,Yes,Yes,Venmo,2025-04-01 03:59:24,2025-04-01 03:59:24
1428,31,Male,8,Backpack,Accessories,90,South Dakota,S,Orange,Summer,4.9,Store Pickup,Yes,Yes,PayPal,2025-02-21 09:53:36,2025-02-21 09:53:36
352,28,Male,24,Skirt,Clothing,90,New York,M,Teal,Winter,3.9,Standard,Yes,Yes,Cash,2025-02-18 20:30:30,2025-02-18 20:30:30
3142,36,Female,47,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,Express,No,No,Venmo,2025-02-14 07:40:28,2025-02-14 07:40:28
3323,52,Female,43,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,Next Day Air,No,No,Credit Card,2025-04-23 09:24:31,2025-04-23 09:24:31
1344,68,Male,34,Sneakers,Footwear,56,Florida,M,Indigo,Spring,3.4,Standard,Yes,Yes,Venmo,2025-02-25 20:05:19,2025-02-25 20:05:19
2573,54,Male,40,Blouse,Clothing,42,Washington,M,Silver,Fall,3.9,Next Day Air,No,No,Debit Card,2025-03-12 03:24:27,2025-03-12 03:24:27
3881,42,Female,40,Shirt,Clothing,20,Massachusetts,M,Red,Winter,3.9,Free Shipping,No,No,Credit Card,2025-03-15 19:37:55,2025-03-15 19:37:55
2857,65,Female,31,Jacket,Outerwear,48,Iowa,M,Indigo,Winter,3.5,2-Day Shipping,No,No,Debit Card,2025-04-10 09:14:58,2025-04-10 09:14:58
3584,52,Female,44,Blouse,Clothing,77,Arizona,L,Brown,Summer,2.7,Store Pickup,No,No,Debit Card,2025-04-16 07:52:49,2025-04-16 07:52:49
58,21,Male,17,Coat,Outerwear,64,West Virginia,M,White,Summer,4.4,Store Pickup,Yes,Yes,PayPal,2025-02-11 21:26:06,2025-02-11 21:26:06
2541,24,Male,11,Belt,Accessories,42,New Jersey,M,Charcoal,Summer,3.9,Free Shipping,No,No,PayPal,2025-03-09 18:51:49,2025-03-09 18:51:49
1257,45,Male,4,Coat,Outerwear,48,West Virginia,S,Olive,Winter,3.6,Express,Yes,Yes,Cash,2025-04-16 04:54:03,2025-04-16 04:54:03
2035,61,Male,27,Shorts,Clothing,30,Alabama,M,Peach,Spring,2.9,Store Pickup,No,No,Credit Card,2025-04-13 23:18:40,2025-04-13 23:18:40
687,70,Male,33,Sweater,Clothing,35,Indiana,L,Beige,Fall,3.0,2-Day Shipping,Yes,Yes,PayPal,2025-02-08 14:17:18,2025-02-08 14:17:18
678,60,Male,41,Socks,Clothing,62,Washington,S,Turquoise,Summer,2.7,Express,Yes,Yes,PayPal,2025-02-13 10:48:31,2025-02-13 10:48:31
3408,46,Female,20,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,Store Pickup,No,No,Bank Transfer,2025-02-26 17:56:31,2025-02-26 17:56:31
1594,61,Male,25,Dress,Clothing,95,Maryland,M,Black,Spring,4.9,2-Day Shipping,Yes,Yes,PayPal,2025-02-06 03:52:38,2025-02-06 03:52:38
726,61,Male,33,Hat,Accessories,61,Texas,L,Silver,Winter,3.1,Standard,Yes,Yes,Cash,2025-03-09 14:01:28,2025-03-09 14:01:28
1758,19,Male,48,Dress,Clothing,94,Michigan,L,Yellow,Fall,3.6,Standard,No,No,Bank Transfer,2025-02-09 01:31:25,2025-02-09 01:31:25
919,65,Male,11,Shorts,Clothing,42,North Carolina,M,Orange,Spring,4.3,2-Day Shipping,Yes,Yes,Cash,2025-03-22 11:57:32,2025-03-22 11:57:32
3594,63,Female,24,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,Next Day Air,No,No,Bank Transfer,2025-02-21 13:29:37,2025-02-21 13:29:37
2796,33,Female,49,Scarf,Accessories,35,Nebraska,M,Magenta,Winter,3.4,Store Pickup,No,No,Bank Transfer,2025-03-25 00:52:34,2025-03-25 00:52:34
3660,27,Female,46,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,Store Pickup,No,No,Bank Transfer,2025-02-09 22:54:54,2025-02-09 22:54:54
212,69,Male,45,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,2-Day Shipping,Yes,Yes,Venmo,2025-04-28 04:06:37,2025-04-28 04:06:37
2808,56,Female,10,Hoodie,Clothing,100,Maryland,M,Charcoal,Spring,4.4,2-Day Shipping,No,No,Debit Card,2025-04-24 06:34:36,2025-04-24 06:34:36
1096,19,Male,30,Coat,Outerwear,34,Tennessee,S,Peach,Summer,3.0,Free Shipping,Yes,Yes,Debit Card,2025-03-06 15:04:00,2025-03-06 15:04:00
1652,59,Male,42,Coat,Outerwear,80,Texas,M,Blue,Winter,3.9,Standard,Yes,Yes,Bank Transfer,2025-02-21 04:02:26,2025-02-21 04:02:26
2184,30,Male,2,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.7,Store Pickup,No,No,PayPal,2025-02-21 21:47:13,2025-02-21 21:47:13
3470,36,Female,12,Socks,Clothing,85,North Dakota,L,Magenta,Fall,3.3,Store Pickup,No,No,Bank Transfer,2025-03-14 20:49:25,2025-03-14 20:49:25
2613,55,Male,27,Sunglasses,Accessories,22,Louisiana,M,Turquoise,Winter,3.8,Next Day Air,No,No,Cash,2025-02-02 23:31:18,2025-02-02 23:31:18
1128,50,Male,22,Shirt,Clothing,53,Delaware,XL,Maroon,Spring,4.8,Store Pickup,Yes,Yes,Venmo,2025-03-28 22:18:01,2025-03-28 22:18:01
323,41,Male,47,Belt,Accessories,95,Tennessee,S,Cyan,Winter,3.0,Standard,Yes,Yes,Credit Card,2025-03-08 02:42:11,2025-03-08 02:42:11
1581,65,Male,30,Sneakers,Footwear,71,North Dakota,L,Cyan,Summer,3.7,Standard,Yes,Yes,Credit Card,2025-03-05 07:59:52,2025-03-05 07:59:52
1243,56,Male,15,Socks,Clothing,27,Nevada,M,Lavender,Summer,4.0,Next Day Air,Yes,Yes,Bank Transfer,2025-04-13 04:35:46,2025-04-13 04:35:46
2175,42,Male,1,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,Store Pickup,No,No,Cash,2025-04-04 03:59:05,2025-04-04 03:59:05
1449,64,Male,11,Boots,Footwear,95,West Virginia,M,Black,Summer,3.6,Free Shipping,Yes,Yes,Bank Transfer,2025-04-26 05:35:02,2025-04-26 05:35:02
3787,31,Female,22,Boots,Footwear,47,Tennessee,L,Yellow,Fall,3.6,2-Day Shipping,No,No,Venmo,2025-03-03 01:00:27,2025-03-03 01:00:27
406,41,Male,15,Jeans,Clothing,74,South Carolina,S,Silver,Summer,3.8,Standard,Yes,Yes,Debit Card,2025-04-21 02:58:19,2025-04-21 02:58:19
2161,45,Male,21,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,3.3,Express,No,No,Bank Transfer,2025-04-09 15:32:10,2025-04-09 15:32:10
2786,53,Female,13,Blouse,Clothing,80,Louisiana,S,Green,Summer,2.9,Next Day Air,No,No,Credit Card,2025-03-03 12:51:25,2025-03-03 12:51:25
2442,45,Male,5,Jewelry,Accessories,36,California,M,Black,Fall,4.7,Free Shipping,No,No,Credit Card,2025-03-27 07:21:10,2025-03-27 07:21:10
2410,26,Male,47,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,Store Pickup,No,No,Credit Card,2025-02-25 08:11:59,2025-02-25 08:11:59
2483,69,Male,46,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,Next Day Air,No,No,PayPal,2025-04-19 01:00:23,2025-04-19 01:00:23
2454,21,Male,13,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,Store Pickup,No,No,PayPal,2025-02-09 11:54:28,2025-02-09 11:54:28
2476,69,Male,36,Dress,Clothing,43,California,S,Lavender,Summer,3.5,Next Day Air,No,No,Bank Transfer,2025-02-18 11:49:22,2025-02-18 11:49:22
1990,35,Male,39,Jewelry,Accessories,42,Maryland,S,Charcoal,Spring,4.0,Express,No,No,Cash,2025-02-15 20:20:45,2025-02-15 20:20:45
1398,55,Male,33,Sunglasses,Accessories,67,Massachusetts,S,Magenta,Summer,4.7,Store Pickup,Yes,Yes,Cash,2025-03-07 15:18:37,2025-03-07 15:18:37
1429,20,Male,42,Blouse,Clothing,97,North Dakota,S,Green,Summer,4.9,Express,Yes,Yes,Debit Card,2025-04-07 10:08:06,2025-04-07 10:08:06
339,69,Male,16,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3.5,Express,Yes,Yes,Venmo,2025-03-18 18:46:13,2025-03-18 18:46:13
484,23,Male,12,Hoodie,Clothing,73,Oklahoma,M,White,Fall,3.9,Store Pickup,Yes,Yes,Venmo,2025-03-15 06:04:13,2025-03-15 06:04:13
1506,46,Male,39,Belt,Accessories,20,North Dakota,M,Teal,Summer,3.0,Express,Yes,Yes,PayPal,2025-01-30 10:21:21,2025-01-30 10:21:21
2194,27,Male,8,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,Express,No,No,Bank Transfer,2025-03-09 15:37:10,2025-03-09 15:37:10
720,63,Male,42,Shorts,Clothing,22,Mississippi,L,Turquoise,Summer,3.3,Next Day Air,Yes,Yes,Venmo,2025-02-05 02:23:23,2025-02-05 02:23:23
2055,65,Male,14,Sweater,Clothing,56,New Jersey,XL,Gold,Spring,2.9,Express,No,No,PayPal,2025-02-18 02:47:45,2025-02-18 02:47:45
139,68,Male,42,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Store Pickup,Yes,Yes,Cash,2025-04-24 06:12:56,2025-04-24 06:12:56
51,49,Male,39,Blouse,Clothing,28,Maryland,M,Red,Spring,3.7,Store Pickup,Yes,Yes,Cash,2025-02-18 18:13:18,2025-02-18 18:13:18
306,60,Male,26,Sweater,Clothing,59,Utah,M,Teal,Fall,3.5,2-Day Shipping,Yes,Yes,Debit Card,2025-04-17 14:19:41,2025-04-17 14:19:41
2124,54,Male,22,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,Express,No,No,Cash,2025-04-12 14:37:26,2025-04-12 14:37:26
3798,68,Female,20,Sunglasses,Accessories,44,California,M,Gray,Summer,2.5,Next Day Air,No,No,Venmo,2025-02-13 16:46:26,2025-02-13 16:46:26
837,23,Male,22,Gloves,Accessories,90,West Virginia,L,Violet,Winter,3.9,Store Pickup,Yes,Yes,PayPal,2025-03-25 20:54:33,2025-03-25 20:54:33
3770,51,Female,31,Gloves,Accessories,87,Arizona,L,Green,Summer,3.6,Standard,No,No,Cash,2025-02-09 18:53:28,2025-02-09 18:53:28
3754,39,Female,22,Sunglasses,Accessories,26,Louisiana,S,Turquoise,Winter,4.2,Next Day Air,No,No,Bank Transfer,2025-04-05 20:41:15,2025-04-05 20:41:15
3103,51,Female,29,Jacket,Outerwear,85,South Dakota,M,Green,Summer,4.3,Standard,No,No,Bank Transfer,2025-03-28 17:27:29,2025-03-28 17:27:29
2189,41,Male,9,Coat,Outerwear,54,California,M,Brown,Winter,4.7,Next Day Air,No,No,PayPal,2025-04-13 10:09:09,2025-04-13 10:09:09
3148,45,Female,21,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.3,Express,No,No,Cash,2025-03-14 12:10:06,2025-03-14 12:10:06
2633,24,Male,14,Scarf,Accessories,27,Alaska,M,Black,Fall,5.0,Next Day Air,No,No,Venmo,2025-04-22 16:21:59,2025-04-22 16:21:59
1270,43,Male,47,Jewelry,Accessories,53,Vermont,M,Lavender,Spring,3.0,Standard,Yes,Yes,PayPal,2025-02-03 19:43:17,2025-02-03 19:43:17
377,51,Male,2,Shoes,Footwear,51,South Carolina,S,Gray,Fall,4.9,Express,Yes,Yes,PayPal,2025-02-25 17:31:25,2025-02-25 17:31:25
1255,54,Male,2,Sneakers,Footwear,56,California,XL,Black,Spring,3.3,2-Day Shipping,Yes,Yes,Cash,2025-04-04 16:58:32,2025-04-04 16:58:32
462,18,Male,20,Boots,Footwear,93,Ohio,M,Yellow,Winter,3.9,Express,Yes,Yes,Cash,2025-03-08 23:52:29,2025-03-08 23:52:29
1643,18,Male,16,Coat,Outerwear,70,Mississippi,M,Beige,Spring,4.2,Store Pickup,Yes,Yes,Bank Transfer,2025-02-14 22:34:45,2025-02-14 22:34:45
3198,27,Female,29,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,Free Shipping,No,No,Bank Transfer,2025-02-09 00:38:42,2025-02-09 00:38:42
